ID,Title,Status,StoredLat,StoredLng,GoogleLat,GoogleLng,DistanceMeters
"fb461bd4-b668-4316-947f-7531abc5cec4","Massolit Books & Café",NOT_FOUND,50.0576,19.9299,,,
"d9413d8d-da0d-44f5-a6ff-a19ee73372e1","Milkbar Tomasza",NOT_FOUND,50.0624251,19.9416217,,,
"474f2bc6-3b95-4913-97df-15043a4d17a6","Restauracja Nolio",NOT_FOUND,50.0605,19.9384,,,
"24ca526a-6a39-4c16-b286-a905f6593903","Marble Café",NOT_FOUND,50.0505517,19.9401469,,,
"6819c71c-1808-4cff-9495-c16544f6a485","Marchewka z Groszkiem",NOT_FOUND,50.0609,19.9398,,,
"b3caa589-21ff-420f-b35c-c1991fe8dac2","Kucharnia Miejska",NOT_FOUND,50.0624,19.9378,,,
"820912d2-57bc-44c8-96c2-c3a07dd9050a","Wierzynek",NOT_FOUND,50.0616,19.9383,,,
"9c1d98d4-f73c-47c9-a7b2-fc43ae5dcd5f","Gospoda CK Dezerter",NOT_FOUND,50.0601897,19.9363463,,,
"cd7830bd-70a5-443c-8162-1554c0ed9eeb","Noworolski Café",NOT_FOUND,50.0617,19.9384,,,
"27951a7f-f26d-4491-885e-35917e9096d9","Pod Różą Restaurant",NOT_FOUND,50.0614,19.9385,,,
"b796409e-07cc-4719-a186-f93284b6f800","Café Ferber",NOT_FOUND,54.352,18.6462,,,
"784da77a-4804-4f9e-8063-7df56b1b49aa","Prowincja Cafe",NOT_FOUND,50.0542,19.9441,,,
"572cba3e-87d4-4cd7-aa57-6d9189ba7bd4","Hala Mirowska",NOT_FOUND,52.237,21.0035,,,
"1119ee4a-302e-4b22-b142-4ff677df5c77","Kawiarnia Nowa Prowincja",NOT_FOUND,50.0604714,19.9360545,,,
"12fdf845-3689-4088-805e-63326bd55741","Kurna Chata",NOT_FOUND,51.1088,17.0323,,,
"3ad08767-66aa-4fd1-b889-abdbbbd4eb55","Restauracja Fabryka Pizzy",NOT_FOUND,52.4061,16.9301,,,
"909ea1b8-60e7-4552-b04c-2ffbcea3e648","Mleczarnia",NOT_FOUND,51.1085,17.0329,,,
"16517ddb-1670-44b9-9a64-93aa127ffded","Café Szafe",NOT_FOUND,50.0543,19.9436,,,
"fa4ca257-44e0-4c97-9533-b2a4a38b3e24","Brasserie Krakowska",NOT_FOUND,50.0617,19.938,,,
"31e23327-c071-42d6-9db0-8f2072f37393","Pijalnia Czekolady Wedel",NOT_FOUND,52.2327,21.0119,,,
"4fd7755f-b873-4fc6-a14e-3e52a30fc52c","Cyklop",NOT_FOUND,50.0543,19.9448,,,
"6b5bc381-c66b-4005-8fb3-2414ec28ffdb","Restauracja Galicja",NOT_FOUND,50.0614,19.9369,,,
"59dda86e-9f13-4669-b5fc-50be08fe46c5","Krakowski Smak",NOT_FOUND,50.0609,19.9363,,,
"6144a6eb-a12b-4c4a-9231-a9bdf5bf370e","Café Szal",NOT_FOUND,50.054,19.9446,,,
"5e512e90-567d-4a4e-90c5-8093fbf70e29","Café Bristol",NOT_FOUND,52.2331,21.0128,,,
"17b54c39-0310-430d-abac-c2785c95378b","Hala Koszyki",NOT_FOUND,52.2254,21.0098,,,
"c2499540-735f-488f-8c45-235ca1b03abe","Glonojad",NOT_FOUND,50.0658,19.9449,,,
"619d39e5-0e36-47ac-9f5d-a17ad7f58b64","Kafejka Naleśnikowa",NOT_FOUND,50.0538,19.9435,,,
"33691356-787a-40b4-bfb3-86261f1648f0","HighGarden Cafe",NOT_FOUND,50.0609321,19.9387741,,,
"85d8e84f-3a08-4784-a240-6ad52b6e5ed6","Restauracja Copernicus",NOT_FOUND,50.0605,19.9366,,,
"70329b35-21f3-45b5-bd1b-bdf1db491659","Restauracja Spiz",NOT_FOUND,51.1104,17.032,,,
"f3fec02b-a1f4-42c8-b0f9-6d052a788b23","Restauracja Polka",NOT_FOUND,50.0614,19.9376,,,
"11fe6ad5-56fb-4f56-9e96-1bdb6dc68571","La Campana",NOT_FOUND,50.0609,19.9388,,,
"8834d3bd-3ba3-434e-8486-20500eed8be1","Restauracja Wentzl",NOT_FOUND,50.0617,19.9379,,,
"98996942-c7e1-40d1-a017-7dedfb6b72c9","Restauracja Ariel",NOT_FOUND,50.0543,19.9443,,,
"3196a027-27d4-433f-841d-329cd508fbc3","Bar Mleczny Neptun",NOT_FOUND,54.3523,18.6464,,,
"4158df11-8168-4e0f-a5cf-f7566f19a65d","Łódź Kaliska",NOT_FOUND,51.7709,19.4642,,,
"f54128de-30fa-4675-9526-8109d6a90426","Gospoda Zielona",NOT_FOUND,50.0619,19.934,,,
"418dc9be-5568-4ddf-a5fc-457abb48ee41","Miod Malina",NOT_FOUND,50.0580028,19.9381717,,,
"94fa4df3-37b1-428e-b40a-4c7824058545","Cafe Camelot",NOT_FOUND,50.0630347,19.9390993,,,
"6db975cc-0032-46bc-93a2-02f45ed96a5c","Chimera Salad Bar",NOT_FOUND,50.061659,19.934816,,,
"3d6fa624-7634-4b8d-a545-1f736a4b2ba7","Mezzaluna",NOT_FOUND,50.0633354,19.9369583,,,
"872b2cbc-8963-4696-bda9-5626304c52da","Restauracja Fiorentina",NOT_FOUND,50.0559465,19.9381659,,,
"56311709-40e9-4487-a9dd-b1c88218ac5a","Wesele",NOT_FOUND,50.0605918,19.9380579,,,
"871a137f-020c-4d38-b666-aa7f2c16a952","Szara Gęś",NOT_FOUND,50.060491,19.937158,,,
"ae168687-c606-4846-b2f4-5a0b82bfd021","Kuchnia u Babci Maliny",NOT_FOUND,50.0647511,19.9384925,,,
"eef5d3da-2752-4099-9c6a-06a409f3be4a","Morskie Oko",NOT_FOUND,50.0636495,19.9361409,,,
"04038c75-04cd-42ff-a663-f18773ed3d11","Restauracja Biała Różá",NOT_FOUND,50.0579165,19.9332685,,,
"33d23dc5-f37d-47e2-b319-38481b9ff87d","Pyra Bar",NOT_FOUND,52.4069,16.9295,,,
"5108059b-6a9b-4d03-910e-4c12dcd8e77a","Gęś i Pies",NOT_FOUND,50.060491,19.937158,,,
"d3cf3c25-fcb5-436a-a653-7237c78e19e0","Mercato",NOT_FOUND,54.3519,18.647,,,
"11bb04c7-cc5b-451f-8f56-b6c0bd8fda85","Pod Złotą Pipą",NOT_FOUND,50.0614,19.9382,,,
"902654a8-61a0-4811-8bd4-ab7e732a98a7","Bar Mleczny Mis",NOT_FOUND,52.4067,16.9253,,,
"b6fbe046-f7e3-42f1-9a1d-054e0a1a7516","Brovaria",NOT_FOUND,52.4065,16.9309,,,
"1ce9354c-47ee-41f0-b31f-204ef426bce7","Restauracja Piotrkowska",NOT_FOUND,51.7701,19.4572,,,
